  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   Vind_,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   sweep,1,deg |   sweep,2,deg |   sweep,h,deg |   _vect,ratio |   sweep,ratio |   incid,ratio |   dihed,ratio |   retra,ratio |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   _gear,__0/1 |   wbrak,_part |   lbrak,_part |   rbrak,_part |   ____Q,__d/s |   ____P,__d/s |   ____R,__d/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   alt_1,ftmsl |   alt_2,ftmsl |   alt_3,ftmsl |   alt_4,ftmsl |   alt_5,ftmsl |   alt_6,ftmsl |   alt_7,ftmsl |   alt_8,ftmsl |   thrst,_1,lb |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   norml,___lb |   axial,___lb |   _side,___lb |   _gear,___lb |   _gear,___lb |   _gear,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total |   vert1,tvect |   latr1,tvect |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   wing1,_drag |   wing1,_drag |   wing2,_drag |   wing2,_drag |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift |   hstab,_drag |   hstab,_drag |   vstb1,_drag |   vstb2,_drag | 
    294.77652 |      88.64544 |      52.29053 |       0.00000 |      12.02525 |      13.02525 |     985.47321 |      68.01543 |      68.33125 |      70.28099 |      66.96295 |      78.27076 |      80.87792 |      77.05959 |       0.10702 |     755.62048 |       1.18737 |       0.22248 |      -0.00343 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       2.17471 |      -3.27288 |      -1.56640 |      13.26736 |      -1.52700 |     265.09665 |     264.32733 |     263.07590 |      -0.76932 |       5.65452 |      -0.27315 |     266.52393 |       8.48923 |      -0.20701 |  -11581.56445 |     552.44940 |  -29049.00781 |     -34.00860 |       5.08544 |       2.06580 |    2543.45679 |       0.41860 |    2064.00464 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     431.94415 |      78.29489 |      78.43434 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.72923 |       0.00000 |    2093.72925 |    2550.00000 |       0.00000 |    2470.19409 |     210.61255 |      -8.87986 |       7.11792 |     431.96884 |       1.54601 |       0.00000 |       0.00000 |       0.00000 |      11.72862 |       0.76052 |       0.06484 |      -0.20000 |       0.20000 |     642.44373 |     597.71680 |     619.89575 |     615.08588 |      30.59707 |      27.55815 |      27.15207 |      26.41111 |     -30.25890 |     -53.84547 |      -4.03011 |       7.79099 |       0.78266 |       0.73856 |       1.03120 |       1.78356 | 
    294.87250 |      88.74200 |      52.38709 |       0.00000 |      12.02528 |      13.02528 |     985.47321 |      67.82475 |      68.10447 |      70.04934 |      66.91187 |      78.05133 |      80.61134 |      77.00081 |       0.10667 |     780.85748 |       1.17198 |       0.22179 |      -0.00585 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       1.53188 |      -3.12816 |      -1.32206 |      13.43518 |      -1.86860 |     264.94897 |     264.17966 |     262.23877 |      -0.76930 |       5.56912 |      -0.38247 |     266.45654 |       8.81563 |      -0.20697 |  -11584.84570 |     552.95105 |  -29048.80664 |     -33.95076 |       5.27542 |       2.10238 |    2554.36475 |       0.42039 |    2065.66699 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     433.82370 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    2438.32617 |     207.19351 |     -13.80464 |       6.86599 |     433.84821 |       1.34355 |       0.00000 |       0.00000 |       0.00000 |      11.76835 |       0.75571 |       0.06422 |      -0.20000 |       0.20000 |     635.61975 |     591.01025 |     612.91901 |     608.00317 |      30.13878 |      27.13806 |      26.71604 |      26.01382 |     -32.00588 |     -55.63987 |      -3.13959 |       9.70517 |       0.76292 |       0.74074 |       1.02220 |       1.79699 | 
    294.96942 |      88.83855 |      52.48363 |       0.00000 |      12.02532 |      13.02532 |     985.47321 |      67.50212 |      67.74503 |      69.68127 |      66.85580 |      77.68005 |      80.18778 |      76.93629 |       0.10611 |     806.99225 |       1.12492 |       0.21682 |      -0.00813 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       1.37243 |      -3.03959 |      -0.96950 |      13.56552 |      -2.19302 |     264.83246 |     264.06317 |     261.47476 |      -0.76929 |       5.29614 |      -0.50132 |     266.37567 |       9.08741 |      -0.21033 |  -11588.12012 |     553.46942 |  -29048.59961 |     -33.89398 |       5.43216 |       2.14687 |    2565.26270 |       0.42219 |    2067.38403 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     436.23108 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    2340.59888 |     199.36061 |     -18.28440 |       6.25575 |     436.25433 |       1.10981 |       0.00000 |       0.00000 |       0.00000 |      11.74053 |       0.73314 |       0.06245 |      -0.20000 |       0.20000 |     614.71735 |     570.38129 |     590.89166 |     585.70642 |      28.58918 |      25.69731 |      25.23210 |      24.58760 |     -35.84492 |     -59.96523 |      -2.39072 |      11.32609 |       0.75749 |       0.79943 |       1.01086 |       1.80759 | 
    295.06747 |      88.93516 |      52.58022 |       0.00000 |      12.02535 |      13.02535 |     985.47321 |      67.14816 |      67.35085 |      69.27752 |      66.79258 |      77.27272 |      79.72314 |      76.86353 |       0.10549 |     833.16693 |       1.06689 |       0.21053 |      -0.00877 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       1.83884 |      -2.93945 |      -0.61690 |      13.71622 |      -2.50047 |     264.75018 |     263.98090 |     260.82858 |      -0.76928 |       4.95060 |      -0.57037 |     266.28589 |       9.27224 |      -0.21591 |  -11591.39258 |     554.00031 |  -29048.39062 |     -33.84088 |       5.53645 |       2.19676 |    2576.15649 |       0.42398 |    2069.14209 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     438.61862 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    2220.11084 |     190.35133 |     -19.33422 |       5.51015 |     438.63995 |       0.95110 |       0.00000 |       0.00000 |       0.00000 |      11.66323 |       0.70357 |       0.06032 |      -0.20000 |       0.20000 |     588.54785 |     544.42712 |     563.17999 |     557.96478 |      26.67566 |      23.91751 |      23.40409 |      22.83858 |     -39.80687 |     -63.93537 |      -2.47392 |      11.50021 |       0.76127 |       0.90128 |       1.00332 |       1.79934 | 
    295.16510 |      89.03188 |      52.67693 |       0.00000 |      12.02538 |      13.02538 |     985.47321 |      66.78587 |      66.95650 |      68.87357 |      66.72079 |      76.85581 |      79.25830 |      76.78091 |       0.10488 |     858.47479 |       1.06181 |       0.20830 |      -0.00827 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       1.02803 |      -2.86821 |      -0.34088 |      13.88781 |      -2.79305 |     264.69678 |     263.92752 |     260.26599 |      -0.76927 |       4.60383 |      -0.59430 |     266.18933 |       9.39900 |      -0.22197 |  -11594.66211 |     554.53961 |  -29048.17578 |     -33.78847 |       5.60543 |       2.25055 |    2587.05420 |       0.42577 |    2070.92773 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     440.84381 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    2210.63940 |     182.95699 |     -18.15859 |       4.95185 |     440.86343 |       0.88358 |       0.00000 |       0.00000 |       0.00000 |      12.08284 |       0.70884 |       0.05867 |      -0.20000 |       0.20000 |     563.86652 |     520.03168 |     536.75842 |     532.03436 |      24.92987 |      22.29291 |      21.72697 |      21.25852 |       8.28767 |     -14.98307 |      -3.06390 |      10.75070 |       1.84367 |       1.26819 |       0.99902 |       1.77833 | 
    295.26465 |      89.12882 |      52.77386 |       0.00000 |      12.02541 |      13.02541 |     985.47321 |      66.46648 |      66.59168 |      68.50002 |      66.64165 |      76.48826 |      78.82842 |      76.68983 |       0.10431 |     882.69006 |       0.98604 |       0.19960 |      -0.00632 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.08698 |      -2.81291 |       0.00189 |      13.74441 |      -3.06946 |     264.68893 |     263.91968 |     259.71109 |      -0.76926 |       4.00825 |      -0.57280 |     266.08786 |       9.48814 |      -0.22666 |  -11597.93457 |     555.08618 |  -29047.95312 |     -33.73563 |       5.65140 |       2.30704 |    2597.96313 |       0.42757 |    2072.73730 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     442.46637 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    2053.17480 |     168.66106 |     -13.91189 |       4.55690 |     442.48450 |       0.92082 |       0.00000 |       0.00000 |       0.00000 |      12.17338 |       0.66558 |       0.05468 |      -0.20000 |       0.20000 |     529.09607 |     485.55963 |     498.74670 |     494.87201 |      22.41020 |      19.95941 |      19.30070 |      18.96131 |       7.18373 |     -17.39156 |      -4.39882 |       8.67795 |       1.76331 |       1.23343 |       1.00512 |       1.74649 | 
    295.36230 |      89.22604 |      52.87104 |       0.00000 |      12.02544 |      13.02544 |     985.47321 |      66.19893 |      66.28786 |      68.18920 |      66.56766 |      76.18037 |      78.47073 |      76.60469 |       0.10384 |     904.77179 |       0.89019 |       0.19100 |      -0.00263 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -4.27421 |      -2.79476 |       0.32407 |      13.36121 |      -3.33232 |     264.73077 |     263.96152 |     259.49722 |      -0.76925 |       3.45277 |      -0.50043 |     265.99142 |       9.41182 |      -0.22820 |  -11601.21094 |     555.63336 |  -29047.72656 |     -33.70171 |       5.60013 |       2.36173 |    2608.88818 |       0.42937 |    2074.54834 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     443.62552 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    1853.84534 |     155.73274 |      -6.13058 |       3.94131 |     443.64114 |       1.00946 |       0.00000 |       0.00000 |       0.00000 |      11.90402 |       0.60649 |       0.05095 |      -0.20000 |       0.20000 |     494.37000 |     450.95349 |     461.13550 |     457.84717 |      20.04623 |      17.76677 |      17.07071 |      16.82619 |     -16.82948 |     -39.66505 |      -6.56986 |       4.75400 |       1.25761 |       1.19257 |       1.02463 |       1.71256 | 
    295.45941 |      89.32355 |      52.96854 |       0.00000 |      12.02547 |      13.02547 |     985.47321 |      65.98660 |      66.06410 |      67.96071 |      66.50412 |      75.93602 |      78.20779 |      76.53158 |       0.10349 |     923.29749 |       0.83721 |       0.18693 |       0.00135 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.84459 |      -2.75896 |       0.43703 |      12.96359 |      -3.58772 |     264.79630 |     264.02707 |     259.59045 |      -0.76924 |       3.16248 |      -0.38959 |     265.90045 |       9.21867 |      -0.22407 |  -11604.49609 |     556.17303 |  -29047.49414 |     -33.68438 |       5.48097 |       2.41425 |    2619.83569 |       0.43117 |    2076.33545 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     444.34720 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    1743.74280 |     149.40080 |       2.02674 |       3.53849 |     444.36090 |       1.16411 |       0.00000 |       0.00000 |       0.00000 |      11.67158 |       0.57434 |       0.04921 |      -0.20000 |       0.20000 |     473.78027 |     430.60321 |     438.49380 |     436.81213 |      18.74361 |      16.57073 |      15.83165 |      15.70005 |     -25.10037 |     -51.72520 |      -8.82310 |       0.91046 |       1.23293 |       1.30305 |       1.05334 |       1.69266 | 
    295.55661 |      89.42097 |      53.06595 |       0.00000 |      12.02550 |      13.02550 |     985.47321 |      65.84688 |      65.93258 |      67.82704 |      66.45190 |      75.77524 |      78.05397 |      76.47149 |       0.10329 |     937.63977 |       0.83725 |       0.18683 |       0.00472 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.50493 |      -2.76994 |       0.33069 |      12.61951 |      -3.84300 |     264.85818 |     264.08896 |     259.84268 |      -0.76922 |       3.12090 |      -0.26099 |     265.81128 |       8.98806 |      -0.21394 |  -11607.77734 |     556.69922 |  -29047.25586 |     -33.67585 |       5.34080 |       2.46633 |    2630.76636 |       0.43297 |    2078.07739 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     444.51602 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    1743.97778 |     148.49734 |       8.76321 |       3.48888 |     444.52890 |       1.37035 |       0.00000 |       0.00000 |       0.00000 |      11.74417 |       0.57671 |       0.04911 |      -0.20000 |       0.20000 |     468.78854 |     425.55081 |     432.81549 |     432.09042 |      18.46804 |      16.30905 |      15.55448 |      15.47452 |     -14.75337 |     -40.07978 |     -10.72017 |      -1.71450 |       1.37625 |       1.28270 |       1.08455 |       1.68797 | 
    295.65369 |      89.51838 |      53.16335 |       0.00000 |      12.02553 |      13.02553 |     985.47321 |      65.79526 |      65.89558 |      67.79058 |      66.41055 |      75.71584 |      78.01201 |      76.42390 |       0.10323 |     948.10907 |       0.84145 |       0.18731 |       0.00749 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.90798 |      -2.80393 |       0.11048 |      12.25546 |      -4.10513 |     264.90500 |     264.13577 |     260.14020 |      -0.76921 |       3.15541 |      -0.13083 |     265.72006 |       8.76635 |      -0.19900 |  -11611.05664 |     557.21198 |  -29047.01172 |     -33.67127 |       5.20686 |       2.51990 |    2641.68750 |       0.43477 |    2079.77588 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     444.05240 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    1752.61658 |     148.55632 |      14.20463 |       3.61460 |     444.06494 |       1.59990 |       0.00000 |       0.00000 |       0.00000 |      11.79766 |       0.58022 |       0.04918 |      -0.20000 |       0.20000 |     470.86444 |     427.19180 |     434.93097 |     434.12128 |      18.61833 |      16.41880 |      15.68472 |      15.58955 |     -15.44493 |     -38.68701 |     -11.97120 |      -3.66379 |       1.34270 |       1.29516 |       1.11512 |       1.69520 | 
    295.75098 |      89.61578 |      53.26072 |       0.00000 |      12.02556 |      13.02556 |     985.47321 |      65.83145 |      65.94538 |      67.84337 |      66.38106 |      75.75748 |      78.07276 |      76.38996 |       0.10331 |     955.15240 |       0.83989 |       0.18734 |       0.00993 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.92625 |      -2.77557 |      -0.17185 |      11.86730 |      -4.37206 |     264.92972 |     264.16052 |     260.49316 |      -0.76920 |       3.19154 |      -0.00981 |     265.62634 |       8.54646 |      -0.18021 |  -11614.33594 |     557.71173 |  -29046.76367 |     -33.67182 |       5.07499 |       2.57534 |    2652.60010 |       0.43656 |    2081.43115 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     443.07571 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    1749.27490 |     148.46803 |      18.97165 |       3.65258 |     443.08755 |       1.81810 |       0.00000 |       0.00000 |       0.00000 |      11.78217 |       0.57824 |       0.04908 |      -0.20000 |       0.20000 |     474.68533 |     430.58536 |     438.77573 |     438.20221 |      18.85680 |      16.61131 |      15.89515 |      15.79629 |     -23.69635 |     -49.54262 |     -12.96293 |      -5.36558 |       1.24157 |       1.31696 |       1.14433 |       1.71025 | 
    295.84750 |      89.71308 |      53.35802 |       0.00000 |      12.02559 |      13.02559 |     985.47321 |      65.93724 |      66.06107 |      67.96391 |      66.36285 |      75.87923 |      78.21148 |      76.36901 |       0.10350 |     959.10028 |       0.84512 |       0.18721 |       0.01137 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.23011 |      -2.47561 |      -0.52434 |      11.51827 |      -4.63493 |     264.92078 |     264.15158 |     260.89948 |      -0.76919 |       3.22107 |       0.09102 |     265.52957 |       8.32576 |      -0.15822 |  -11617.61133 |     558.19818 |  -29046.50977 |     -33.67743 |       4.94351 |       2.63298 |    2663.50000 |       0.43836 |    2083.04297 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     441.82935 |      78.29489 |      78.41470 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.70958 |       0.00000 |    2093.70947 |    2550.00000 |       0.00000 |    1760.29236 |     149.05441 |      21.71800 |       3.54621 |     441.84012 |       2.00615 |       0.00000 |       0.00000 |       0.00000 |      11.80973 |       0.57984 |       0.04910 |      -0.20000 |       0.20000 |     478.72375 |     435.00943 |     448.26785 |     439.64795 |      19.09502 |      16.85342 |      16.39860 |      15.85534 |     -27.89328 |     -54.83992 |     -13.24915 |      -5.83728 |       1.19065 |       1.31908 |       1.15460 |       1.71674 | 
    295.94272 |      89.81020 |      53.45514 |       0.00000 |      12.02562 |      13.02562 |     985.47321 |      66.23394 |      66.37190 |      68.28517 |      66.35146 |      76.22066 |      78.58118 |      76.35590 |       0.10399 |     960.23004 |       0.82790 |       0.18378 |       0.00727 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -1.88833 |       0.00591 |      -0.79465 |      11.26898 |      -4.75463 |     264.87354 |     264.10437 |     261.32327 |      -0.76918 |       3.08011 |       0.07558 |     265.42566 |       8.09187 |      -0.13863 |  -11620.88281 |     558.67072 |  -29046.25000 |     -33.68664 |       4.80475 |       2.69519 |    2674.37720 |       0.44015 |    2084.60889 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     439.63214 |      78.29489 |      78.39484 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.68974 |       0.00000 |    2093.68970 |    2550.00000 |       0.00000 |    1724.89600 |     147.77431 |      13.15645 |       3.02911 |     439.64114 |       1.99526 |       0.00000 |       0.00000 |       0.00000 |      11.67250 |       0.56287 |       0.04822 |      -0.20000 |       0.20000 |     471.86865 |     436.30621 |     458.23495 |     417.01572 |      18.52630 |      16.87204 |      16.80009 |      14.69520 |     -37.18959 |     -62.43089 |     -10.18043 |       0.06937 |       1.13474 |       1.38792 |       1.07939 |       1.69501 | 
    296.04129 |      89.90725 |      53.55219 |       0.00000 |      12.02565 |      13.02565 |     985.47321 |      66.47099 |      66.57758 |      68.49824 |      66.34181 |      76.49345 |      78.82636 |      76.34480 |       0.10431 |     958.58783 |       0.81558 |       0.18075 |       0.00427 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.45229 |       1.64269 |      -1.04083 |      11.15802 |      -4.66796 |     264.78992 |     264.02075 |     261.73898 |      -0.76917 |       2.90090 |       0.05250 |     265.31744 |       7.83325 |      -0.12547 |  -11624.15332 |     559.12872 |  -29045.98633 |     -33.69786 |       4.65148 |       2.76014 |    2685.24561 |       0.44193 |    2086.12695 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     438.57190 |      78.29489 |      78.39484 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.68974 |       0.00000 |    2093.68970 |    2550.00000 |       0.00000 |    1699.84070 |     146.36459 |       6.89193 |       2.49377 |     438.57904 |       1.98263 |       0.00000 |       0.00000 |       0.00000 |      11.61374 |       0.55128 |       0.04747 |      -0.20000 |       0.20000 |     461.42719 |     432.64932 |     441.70508 |     418.92206 |      17.77607 |      16.61599 |      15.82087 |      14.75019 |     -34.99841 |     -59.69810 |      -7.87059 |       2.49834 |       1.19078 |       1.37166 |       1.04643 |       1.70936 | 
    296.14066 |      90.00434 |      53.64928 |       0.00000 |      12.02568 |      13.02568 |     985.47321 |      66.53891 |      66.61589 |      68.53904 |      66.33247 |      76.57161 |      78.87332 |      76.33405 |       0.10437 |     954.19946 |       0.81334 |       0.17995 |       0.00235 |       0.00000 |       2.50000 |       5.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       1.00000 |       0.00000 |       0.00000 |       0.00000 |       0.53615 |       2.16335 |      -1.26112 |      11.16419 |      -4.49838 |     264.67319 |     263.90402 |     262.11633 |      -0.76916 |       2.84502 |       0.04377 |     265.20953 |       7.56144 |      -0.11674 |  -11627.42578 |     559.57135 |  -29045.71289 |     -33.70947 |       4.49040 |       2.82503 |    2696.11499 |       0.44372 |    2087.59473 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |     438.80713 |      78.29489 |      78.39484 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |    1639.00000 |     298.00000 |     156.68974 |       0.00000 |    2093.68970 |    2550.00000 |       0.00000 |    1695.38245 |     146.39261 |       2.85979 |       2.31441 |     438.81360 |       2.01645 |       0.00000 |       0.00000 |       0.00000 |      11.58107 |       0.54920 |       0.04742 |      -0.20000 |       0.20000 |     457.05533 |     429.29572 |     435.12173 |     418.18094 |      17.48578 |      16.40746 |      15.45253 |      14.69747 |     -29.22949 |     -54.23579 |      -6.37137 |       4.37035 |       1.25673 |       1.34011 |       1.03056 |       1.72197 | 
